linux; GNU C++ version 4.6.3; Boost_104601; UHD_003.004.003-release

Using Volk machine: sse4_2_64
linux; GNU C++ version 4.6.3; Boost_104601; UHD_003.004.003-release

Using Volk machine: sse4_2_64
-- Opening a USRP2/N-Series device...
-- Current recv frame size: 1472 bytes
-- Current send frame size: 1472 bytes

Symbol Rate:         2.000000
Requested sps:       2.000000
Given sample rate:   195312.500000
Actual sps for rate: 97656.250000

Requested sample rate: 4.000000
Actual sample rate: 195312.500000


Sensing the spectrum
900317382.812 7.27160121983e-07 1
900341796.875 8.46435628432e-07 1
900366210.938 8.07897271216e-07 1
900390625.0 7.72199189214e-07 1
900415039.062 8.16809284743e-07 1
900439453.125 8.18534618929e-07 1
900463867.188 7.16761482522e-07 1
900488281.25 6.06076201848e-07 1
900512695.312 7.03118058709e-07 1
900537109.375 1.02357710148e-06 1
900561523.438 8.43426278152e-07 1
900585937.5 7.02925655105e-07 1
900610351.562 6.72942553592e-07 1
900634765.625 6.03571430702e-07 1
900659179.688 5.46131795431e-07 1
900683593.75 6.15352126943e-07 1
900708007.812 6.96972753644e-07 1
900732421.875 8.68749287974e-07 1
900756835.938 8.13926584442e-07 1
900781250.0 5.97504501343e-07 1
900805664.062 6.75031128594e-07 1
900830078.125 6.6862702397e-07 1
900854492.188 6.6290946279e-07 1
900878906.25 5.61535867405e-07 1
900903320.312 6.47521824249e-07 1
900927734.375 6.68822806915e-07 1
900952148.438 5.92046930592e-07 1
900976562.5 6.36356227801e-07 1
901000976.562 6.17759931743e-07 1
901025390.625 6.12043970705e-07 1
901049804.688 6.90587165764e-07 1
901074218.75 6.7149724714e-07 1
901098632.812 7.52772666601e-07 1
901123046.875 6.8107249831e-07 1
901147460.938 6.78807387544e-07 1
901171875.0 6.65918494747e-07 1
901196289.062 5.96036406364e-07 1
901220703.125 6.59263312741e-07 1
901245117.188 6.17232271338e-07 1
901269531.25 6.66778350933e-07 1
901293945.312 4.999380252e-07 1
901318359.375 5.77303708837e-07 1
901342773.438 6.4253412404e-07 1
901367187.5 6.2570762509e-07 1
901391601.562 6.42351545821e-07 1
901416015.625 6.12182770965e-07 1
901440429.688 5.86675153613e-07 1
901464843.75 6.58431457623e-07 1
901489257.812 6.3760562341e-07 1
901513671.875 5.40716311548e-07 1
901538085.938 5.18110664416e-07 1
901562500.0 6.14445161773e-07 1
901586914.062 6.89399826115e-07 1
901611328.125 7.85781475088e-07 1
901635742.188 7.13992048418e-07 1
901660156.25 7.3596796426e-07 1
901684570.312 7.74773974399e-07 1
901708984.375 7.25928310885e-07 1
901733398.438 7.82596501381e-07 1
901757812.5 7.82790465337e-07 1
901782226.562 7.35451956757e-07 1
901806640.625 6.95086609426e-07 1
901831054.688 6.61147009851e-07 1
901855468.75 6.92484746878e-07 1
901879882.812 7.0542645858e-07 1
901904296.875 5.80919265758e-07 1
901928710.938 6.17507191691e-07 1
901953125.0 7.14279491376e-07 1
901977539.062 6.20858338607e-07 1
902001953.125 5.30391611164e-07 1
902026367.188 5.60104913916e-07 1
902050781.25 7.68119511463e-07 1
902075195.312 7.26527088091e-07 1
902099609.375 7.2837470384e-07 1
902124023.438 7.65345421883e-07 1
902148437.5 6.69898736305e-07 1
902172851.562 6.47184847935e-07 1
902197265.625 6.07549938536e-07 1
902221679.688 6.40867796164e-07 1
902246093.75 7.22533042108e-07 1
902270507.812 7.55895504767e-07 1
902294921.875 5.9510270205e-07 1
902319335.938 5.40783295833e-07 1
902343750.0 5.20387794722e-07 1
902368164.062 5.07415194306e-07 1
902392578.125 5.82268606308e-07 1
902416992.188 8.1098377791e-07 1
902441406.25 8.20676251578e-07 1
902465820.312 7.50242972458e-07 1
902490234.375 7.26150219066e-07 1
902514648.438 6.9289597775e-07 1
902539062.5 6.38863392055e-07 1
902563476.562 5.86433802141e-07 1
902587890.625 4.84127002665e-07 1
902612304.688 5.10461700287e-07 1
902636718.75 5.62701075069e-07 1
902661132.812 5.0457184102e-07 1
902685546.875 4.79123147556e-07 1
902709960.938 4.84817229562e-07 1
902734375.0 4.61267882201e-07 1
902758789.062 4.8350120494e-07 1
902783203.125 4.20488231612e-07 1
902807617.188 4.43062180011e-07 1
902832031.25 4.45945158845e-07 1
902856445.312 4.91762369847e-07 1
902880859.375 5.0837472827e-07 1
902905273.438 5.3294821214e-07 1
902929687.5 5.02005079284e-07 1
902954101.562 4.74432729902e-07 1
902978515.625 4.31948195967e-07 1
903002929.688 3.66232683291e-07 1
903027343.75 3.74039957762e-07 1
903051757.812 3.74363563083e-07 1
903076171.875 4.43154743834e-07 1
903100585.938 4.65755107371e-07 1
903125000.0 4.08190751955e-07 1


Carrier map =  FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF10FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF

Transmitting in 900000000 Hz


Sensing the spectrum
896899414.062 3.86333232427e-07 1
896923828.125 3.6669956387e-07 1
896948242.188 4.32451039956e-07 1
896972656.25 4.02426468327e-07 1
896997070.312 4.49124476631e-07 1
897021484.375 3.9865199426e-07 1
897045898.438 5.30387225695e-07 1
897070312.5 5.85406132814e-07 1
897094726.562 6.20896821601e-07 1
897119140.625 4.99684875876e-07 1
897143554.688 5.14046615763e-07 1
897167968.75 6.97362321489e-07 1
897192382.812 8.69363333322e-07 1
897216796.875 9.06424602931e-07 1
897241210.938 8.64457174998e-07 1
897265625.0 8.5375709773e-07 1
897290039.062 8.6193371942e-07 1
897314453.125 7.49696246771e-07 1
897338867.188 8.79468532844e-07 1
897363281.25 9.33822190063e-07 1
897387695.312 1.05264673493e-06 1
897412109.375 8.68316550395e-07 1
897436523.438 9.034738639e-07 1
897460937.5 1.06336962347e-06 1
897485351.562 1.2875736104e-06 1
897509765.625 1.57218582331e-06 1
897534179.688 1.69500919469e-06 1
897558593.75 1.78861488109e-06 1
897583007.812 1.53902500983e-06 1
897607421.875 1.35008129405e-06 1
897631835.938 1.37676952363e-06 1
897656250.0 1.42612944671e-06 1
897680664.062 1.41473318251e-06 1
897705078.125 1.80340855991e-06 1
897729492.188 1.99961479268e-06 1
897753906.25 1.42636372686e-06 1
897778320.312 2.08408754929e-06 1
897802734.375 2.15494703184e-06 1
897827148.438 1.54876266549e-06 1
897851562.5 2.40759382848e-06 1
897875976.562 3.46475460162e-06 1
897900390.625 1.82432327733e-06 1
897924804.688 1.9703956923e-06 1
897949218.75 3.55473856075e-06 1
897973632.812 3.17220383295e-06 1
897998046.875 1.37750395197e-06 1
898022460.938 2.39924846426e-06 1
898046875.0 4.34986199593e-06 1
898071289.062 2.79763389699e-06 1
898095703.125 1.44875072579e-06 1
898120117.188 3.05968870862e-06 1
898144531.25 3.61430037401e-06 1
898168945.312 3.28230723028e-06 1
898193359.375 3.76594433931e-06 1
898217773.438 2.53564253683e-06 1
898242187.5 2.23640626018e-06 1
898266601.562 5.34734672897e-06 1
898291015.625 3.99550472139e-06 1
898315429.688 3.1529456777e-06 1
898339843.75 4.73586435987e-06 1
898364257.812 3.01021117366e-06 1
898388671.875 3.19241353566e-06 1
898413085.938 5.18207780544e-06 1
898437500.0 3.86905442724e-06 1
898461914.062 4.14646629565e-06 1
898486328.125 4.43493602802e-06 1
898510742.188 3.02151335063e-06 1
898535156.25 4.29955623815e-06 1
898559570.312 5.14253990502e-06 1
898583984.375 6.02373617085e-06 1
898608398.438 7.47263845824e-06 1
898632812.5 5.09480337314e-06 1
898657226.562 5.75375719336e-06 1
898681640.625 5.64348941907e-06 1
898706054.688 5.04710241671e-06 1
898730468.75 6.80709948426e-06 1
898754882.812 6.75931756575e-06 1
898779296.875 6.40078509377e-06 1
898803710.938 6.72123803156e-06 1
898828125.0 7.09372901611e-06 1
898852539.062 7.25043481111e-06 1
898876953.125 5.88955558669e-06 1
898901367.188 7.29742725696e-06 1
898925781.25 6.7947371889e-06 1
898950195.312 6.70856269664e-06 1
898974609.375 8.64074657159e-06 1
898999023.438 8.18116077426e-06 1
899023437.5 8.81851819088e-06 1
899047851.562 8.23220936184e-06 1
899072265.625 8.25412890606e-06 1
899096679.688 8.50737190206e-06 1
899121093.75 9.15721347496e-06 1
899145507.812 9.3375405072e-06 1
899169921.875 9.14702113306e-06 1
899194335.938 1.1347501453e-05 1
899218750.0 1.05863744409e-05 1
899243164.062 1.16702991903e-05 1
899267578.125 1.25751552048e-05 1
899291992.188 1.34743277528e-05 1
899316406.25 1.4563480903e-05 1
899340820.312 1.43216854781e-05 1
899365234.375 1.39609799731e-05 1
899389648.438 1.3070825338e-05 1
899414062.5 1.48834830298e-05 1
899438476.562 1.36641638591e-05 1
899462890.625 1.37032522275e-05 1
899487304.688 1.32677935937e-05 1
899511718.75 1.57871273302e-05 1
899536132.812 1.57878074447e-05 1
899560546.875 1.59292649244e-05 1
899584960.938 1.65714503339e-05 1
899609375.0 1.55798746107e-05 1
899633789.062 1.59201355359e-05 1
899658203.125 1.80579274513e-05 1
899682617.188 2.41709406737e-05 1
899707031.25 2.38798915603e-05 1
899731445.312 3.09154762505e-05 1
899755859.375 4.73097738961e-05 1
899780273.438 5.20889934734e-05 1
899804687.5 5.54937519553e-05 1
899829101.562 9.51064404603e-05 1
899853515.625 0.000184527141442 0
899877929.688 0.000322778907577 0
899902343.75 0.000540402432739 0
899926757.812 0.000947255404026 0
899951171.875 0.00565609498881 0
899975585.938 0.0371665040031 0
900000000.0 0.0914554260671 0
900024414.062 0.116690669209 0
900048828.125 0.0838866434991 0
900073242.188 0.0325085543096 0
900097656.25 0.00403847773559 0
900122070.312 0.000150710612797 0
900146484.375 5.07253875242e-05 1
900170898.438 3.83314445742e-05 1
900195312.5 3.10490010065e-05 1
900219726.562 3.6184974573e-05 1
900244140.625 3.33095860128e-05 1
900268554.688 3.44345837021e-05 1
900292968.75 3.73217875335e-05 1
900317382.812 3.02137294e-05 1
900341796.875 4.79054714276e-05 1
900366210.938 2.57419086495e-05 1
900390625.0 5.88440803512e-05 1
900415039.062 2.23773609662e-05 1
900439453.125 6.51234264637e-05 1
900463867.188 2.81242965571e-05 1
900488281.25 5.33429488684e-05 1
900512695.312 4.76442598341e-05 1
900537109.375 3.61291588717e-05 1
900561523.438 7.81406479206e-05 1
900585937.5 2.00415599096e-05 1
900610351.562 8.26594174157e-05 1
900634765.625 4.25111741976e-05 1
900659179.688 5.06186091741e-05 1
900683593.75 9.54169801076e-05 1
900708007.812 1.99175183894e-05 1
900732421.875 0.000101243034231 0
900756835.938 6.32308088285e-05 1
900781250.0 3.74946128375e-05 1
900805664.062 0.000124400498501 0
900830078.125 3.10410525429e-05 1
900854492.188 7.46374396101e-05 1
900878906.25 0.000125480213927 0
900903320.312 1.61515979443e-05 1
900927734.375 0.000110566646811 0
900952148.438 0.000132265848239 0
900976562.5 1.47068304614e-05 1
901000976.562 0.00013230635596 0
901025390.625 0.000143430881661 0
901049804.688 1.20010931596e-05 1
901074218.75 0.000139913953549 0
901098632.812 0.000181747198698 0
901123046.875 1.97148189699e-05 1
901147460.938 0.000118669366998 0
901171875.0 0.00023522773769 0
901196289.062 6.05486903851e-05 1
901220703.125 5.93873625746e-05 1
901245117.188 0.00026755675421 0
901269531.25 0.000178108323485 0
901293945.312 9.16709282706e-06 1
901318359.375 0.000187177806356 0
901342773.438 0.000326719019984 0
901367187.5 0.000116462957186 0
901391601.562 2.21982896619e-05 1
901416015.625 0.000273083311771 0
901440429.688 0.000379816141245 0
901464843.75 0.000129604270464 0
901489257.812 1.61651128678e-05 1
901513671.875 0.000288493043757 0
901538085.938 0.00049298668057 0
901562500.0 0.000291048550639 0
901586914.062 1.71789410729e-05 1
901611328.125 0.000129188548411 0
901635742.188 0.00050674496033 0
901660156.25 0.000637590141309 0
901684570.312 0.000357498122366 0
901708984.375 3.7994904082e-05 1
901733398.438 7.80910707988e-05 1
901757812.5 0.000457765866284 0
901782226.562 0.000798544930211 0
901806640.625 0.000788754126276 0
901831054.688 0.000466817807219 0
901855468.75 0.000114036162179 0
901879882.812 7.2921380422e-06 1
901904296.875 0.000236451436044 0
901928710.938 0.000677045581244 0
901953125.0 0.00112350931734 0
901977539.062 0.00141408282297 0
902001953.125 0.0014834051383 0
902026367.188 0.00136184751864 0
902050781.25 0.00113145348116 0
902075195.312 0.000862158563518 0
902099609.375 0.000598592000048 0
902124023.438 0.000381846682743 0
902148437.5 0.00023194033603 0
902172851.562 0.000137304020069 0
902197265.625 7.68577952329e-05 1
902221679.688 3.9488552116e-05 1
902246093.75 1.88238277985e-05 1
902270507.812 8.25081067717e-06 1
902294921.875 3.55137352415e-06 1
